id_persona,temperature,situacao,lifestyle,stai_total,stai_1,stai_2,stai_3,stai_4,stai_5,stai_6,stai_7,stai_8,stai_9,stai_10,stai_11,stai_12,stai_13,stai_14,stai_15,stai_16,stai_17,stai_18,stai_19,stai_20
P004489,0.75,padrao_1,moderado,51,3,3,2,3,2,3,3,2,3,2,3,3,2,3,2,3,3,2,3,2
P003016,0.75,padrao_1,moderado,48,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2
P006450,0.75,padrao_1,moderado,56,3,3,2,3,2,3,4,3,2,3,2,3,4,3,2,3,4,3,2,3
P004517,0.75,padrao_1,moderado,45,3,3,2,3,2,3,2,4,2,3,3,2,2,3,2,4,3,2,3,3
P010074,0.75,padrao_1,moderado,46,3,3,2,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2
P007161,0.75,padrao_1,moderado,43,3,3,2,3,2,3,2,3,2,4,3,2,3,2,3,4,3,2,3,2
P007711,0.75,padrao_1,moderado,44,3,3,2,4,3,3,2,3,2,4,3,2,3,1,2,3,1,3,2,2
P003163,0.75,padrao_1,moderado,54,3,2,3,4,2,3,2,3,4,3,2,3,4,2,3,3,4,2,3,2
P000581,0.75,padrao_1,moderado,46,3,4,3,3,2,2,3,4,2,3,4,3,2,3,2,4,3,2,3,4
P004738,0.75,padrao_1,moderado,52,3,3,4,2,3,4,2,3,4,3,2,3,4,2,3,4,3,2,3,4
P001230,0.75,padrao_1,ativo,44,3,3,2,2,3,4,2,3,2,3,4,3,2,3,2,3,2,3,4,2
P000967,0.75,padrao_1,sedentário,49,3,3,2,2,3,2,3,2,4,3,2,3,2,3,2,3,2,3,3,2
P004785,0.75,padrao_1,moderado,48,3,3,2,2,4,3,2,3,2,4,2,3,3,2,3,2,4,3,2,3
P000100,0.75,padrao_1,sedentário,49,3,3,2,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3
P009493,0.75,padrao_1,moderado,52,3,4,3,2,4,3,2,3,4,3,2,3,4,3,2,4,3,3,2,4
P001543,0.75,padrao_1,moderado,49,3,3,2,4,3,2,3,3,2,3,4,2,4,3,2,3,2,3,3,4
P007569,0.75,padrao_1,sedentário,49,3,2,3,2,3,2,3,2,3,2,4,3,2,3,2,3,2,3,4,3
P005215,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P009068,0.75,padrao_1,moderado,48,3,3,2,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P001450,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P007795,0.75,padrao_1,moderado,49,3,2,3,2,3,3,2,3,4,2,3,2,3,2,3,2,3,2,3,2
P006044,0.75,padrao_1,ativo,47,3,3,2,4,3,2,4,3,2,4,3,2,4,3,2,4,3,2,4,3
P005826,0.75,padrao_1,moderado,49,3,2,3,2,3,2,4,3,2,3,2,3,3,2,4,3,2,3,2,3
P004305,0.75,padrao_1,moderado,52,3,3,3,2,2,3,3,2,2,3,2,3,2,3,2,3,2,3,2,3
P008614,0.75,padrao_1,moderado,53,3,3,2,4,2,3,3,2,4,2,3,2,3,3,2,4,3,2,3,3
P006859,0.75,padrao_1,moderado,50,3,3,2,3,2,3,3,2,2,3,2,3,2,3,2,3,2,3,3,2
P006836,0.75,padrao_1,muito ativo,55,3,3,2,3,2,4,3,2,3,2,4,3,2,3,3,2,4,3,2,3
P005183,0.75,padrao_1,moderado,54,3,2,3,2,3,2,3,2,3,3,2,2,3,3,2,2,3,3,2,3
P003893,0.75,padrao_1,moderado,52,3,3,2,3,2,3,2,2,3,2,3,3,2,3,2,3,2,3,2,3
P003293,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P004474,0.75,padrao_1,moderado,57,3,3,4,2,3,3,4,2,3,2,3,2,4,3,3,2,3,4,2,3
P005408,0.75,padrao_1,ativo,50,3,4,3,2,3,4,2,3,4,3,2,4,3,2,4,3,2,4,3,3
P007526,0.75,padrao_1,sedentário,51,3,3,2,4,3,3,2,4,2,3,3,2,4,3,3,2,4,3,2,3
P004133,0.75,padrao_1,moderado,52,3,3,2,4,3,2,3,4,2,3,2,3,4,3,2,3,4,2,3,4
P010248,0.75,padrao_1,moderado,46,3,3,2,3,2,3,2,3,2,4,3,2,3,2,3,3,2,3,2,3
P004152,0.75,padrao_1,moderado,51,3,3,2,3,2,4,3,2,3,2,4,3,2,3,2,3,3,2,4,3
P000577,0.75,padrao_1,moderado,51,3,3,2,3,2,2,3,2,3,2,2,3,3,2,3,2,3,2,3,2
P010393,0.75,padrao_1,ativo,50,3,2,3,2,4,3,2,3,2,3,3,2,4,3,2,3,2,3,2,4
P005409,0.75,padrao_1,sedentário,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P008514,0.75,padrao_1,moderado,52,3,4,3,3,2,3,4,3,2,3,3,2,4,3,2,4,3,3,2,3
P003107,0.75,padrao_1,moderado,47,3,3,3,2,3,2,3,2,2,3,3,2,3,2,3,3,2,3,2,3
P004893,0.75,padrao_1,moderado,51,3,3,2,4,2,3,2,3,4,2,3,3,2,4,2,3,3,2,4,2
P010650,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P008279,0.75,padrao_1,moderado,49,3,3,2,2,3,2,3,2,3,2,2,3,3,2,3,2,3,2,3,2
P006056,0.75,padrao_1,sedentário,50,3,4,3,2,3,4,3,2,3,2,3,4,2,3,4,3,2,4,3,2
P000102,0.75,padrao_1,moderado,53,3,2,3,2,3,2,3,2,3,2,3,4,2,3,2,3,2,3,2,3
P003135,0.75,padrao_1,moderado,51,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P002603,0.75,padrao_1,moderado,48,3,3,2,2,3,2,3,3,2,3,2,3,2,4,3,3,2,3,2,3
P003950,0.75,padrao_1,moderado,55,3,3,2,3,2,3,2,2,3,1,2,2,3,4,2,1,3,2,3,2
P009473,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P009182,0.75,padrao_1,moderado,45,3,3,2,3,2,2,3,2,2,4,3,2,3,1,3,2,3,2,4,3
P004498,0.75,padrao_1,moderado,49,3,3,2,3,2,2,3,3,4,2,3,3,2,3,2,4,3,2,3,2
P002483,0.75,padrao_1,ativo,56,3,3,2,4,2,3,3,2,4,3,2,3,4,3,2,4,3,2,3,4
P004299,0.75,padrao_1,moderado,46,3,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2
P003869,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,4,3,2,3,3
P007158,0.75,padrao_1,moderado,51,3,2,3,3,2,3,3,2,3,2,3,2,3,2,3,4,3,2,3,3
P005349,0.75,padrao_1,ativo,46,3,3,2,2,4,3,2,3,4,2,3,2,3,3,2,4,3,2,4,3
P008742,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P009617,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,2,3,2,3,3,2,3,2,3,2,3,3,2
P003527,0.75,padrao_1,ativo,49,2,3,3,2,3,2,3,2,2,3,2,3,3,2,3,2,3,2,3,2
P005380,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2
P000068,0.75,padrao_1,moderado,50,3,2,3,2,3,3,2,3,2,3,1,3,2,3,3,2,1,3,2,3
P009105,0.75,padrao_1,moderado,43,3,3,2,3,3,2,2,3,2,3,2,2,3,2,3,4,2,3,3,2
P000709,0.75,padrao_1,moderado,49,3,3,2,3,2,4,2,3,2,3,2,3,2,3,3,2,3,2,3,2
P007458,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,2,2,3,3,2,3,2,3
P008557,0.75,padrao_1,moderado,55,3,3,4,2,3,3,2,3,4,2,3,4,2,3,2,3,3,4,2,3
P004092,0.75,padrao_1,moderado,52,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3
P000363,0.75,padrao_1,ativo,53,3,3,2,4,2,3,3,2,3,2,3,4,3,2,3,2,3,2,4,3
P001229,0.75,padrao_1,sedentário,52,3,2,3,4,2,3,4,3,2,3,2,4,3,2,3,4,3,2,4,3
P008396,0.75,padrao_1,ativo,49,3,3,2,3,2,4,2,3,2,4,3,2,4,3,2,3,2,4,3,2
P007825,0.75,padrao_1,moderado,49,3,3,2,3,2,3,3,2,2,3,3,2,3,3,2,3,2,3,3,2
P003704,0.75,padrao_1,moderado,49,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,3
P005543,0.75,padrao_1,sedentário,44,3,4,3,2,3,4,2,3,2,4,3,2,4,3,4,3,2,3,4,3
P008824,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,3,2,3,2,2,3,2,3,2,3,2,3
P007001,0.75,padrao_1,moderado,51,3,3,2,3,2,2,3,2,3,2,3,2,3,3,2,2,3,2,3,2
P000741,0.75,padrao_1,ativo,50,3,3,2,4,3,2,4,3,2,3,4,2,3,3,4,2,3,4,2,3
P004311,0.75,padrao_1,moderado,49,3,3,2,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3
P005429,0.75,padrao_1,moderado,45,3,3,2,2,4,3,3,2,3,2,4,3,3,2,3,4,3,2,3,2
P000316,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,3,2,3,2,2,3,2,3,2,3,2
P009244,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P001623,0.75,padrao_1,moderado,49,3,3,2,3,3,2,2,2,4,3,2,3,2,2,3,2,3,3,3,2
P003879,0.75,padrao_1,ativo,52,3,3,2,4,2,3,2,3,4,2,3,3,2,4,2,3,3,2,4,3
P002120,0.75,padrao_1,moderado,50,3,3,4,2,3,2,3,4,3,2,3,4,2,3,2,4,3,2,3,4
P010517,0.75,padrao_1,ativo,48,3,2,3,2,4,3,2,3,4,2,3,3,4,2,3,4,2,3,3,2
P001134,0.75,padrao_1,moderado,46,3,4,2,3,3,4,2,3,2,3,4,3,2,3,2,4,3,2,3,4
P002215,0.75,padrao_1,sedentário,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P005447,0.75,padrao_1,moderado,47,3,2,3,2,3,2,2,3,3,2,4,3,2,3,2,3,3,2,3,2
P005863,0.75,padrao_1,moderado,52,3,3,2,3,2,3,2,3,2,3,2,3,4,2,3,2,3,3,2,3
P004531,0.75,padrao_1,moderado,50,3,3,2,3,2,3,4,3,2,3,2,3,3,2,3,2,3,2,3,2
P009257,0.75,padrao_1,sedentário,55,3,4,3,2,3,4,3,2,3,4,2,3,3,4,2,3,4,3,2,3
P002140,0.75,padrao_1,moderado,52,3,3,2,3,2,3,2,2,3,3,2,3,2,3,2,3,2,3,2,3
P004817,0.75,padrao_1,moderado,52,3,3,2,4,2,3,2,3,4,2,3,2,3,3,2,4,3,2,3,4
P010701,0.75,padrao_1,sedentário,52,3,3,2,4,2,3,4,2,3,3,2,4,3,2,3,4,3,2,4,3
P010423,0.75,padrao_1,moderado,46,3,2,3,2,4,3,2,3,3,2,4,3,2,3,4,2,3,2,4,3
P002482,0.75,padrao_1,moderado,53,3,3,2,3,3,2,3,2,3,2,3,2,3,3,2,2,3,4,3,3
P008859,0.75,padrao_1,moderado,46,3,3,2,3,2,3,2,3,2,3,2,3,1,2,3,2,3,2,3,2
P006267,0.75,padrao_1,sedentário,50,3,3,2,3,2,3,2,2,4,3,3,2,4,3,2,3,2,3,4,2
P006315,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2
P008419,0.75,padrao_1,moderado,47,3,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2
P007736,0.75,padrao_1,moderado,51,3,3,2,3,2,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3
P010746,0.75,padrao_1,moderado,49,3,3,2,3,2,3,2,3,2,3,2,3,2,4,2,3,2,3,3,2
P006137,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P006435,0.75,padrao_1,sedentário,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P008143,0.75,padrao_1,moderado,47,3,3,2,2,3,2,3,2,3,2,3,2,3,2,2,3,3,2,3,2
P009032,0.75,padrao_1,moderado,59,3,3,4,3,2,3,4,2,3,4,2,3,4,3,2,3,4,3,2,3
P009088,0.75,padrao_1,moderado,52,3,2,3,2,4,3,2,3,4,2,3,2,3,3,2,2,3,4,3,2
P005814,0.75,padrao_1,ativo,48,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2
P000839,0.75,padrao_1,moderado,47,2,3,3,2,3,2,3,2,2,3,3,2,3,2,3,2,3,2,3,2
P004465,0.75,padrao_1,moderado,47,3,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2
P001525,0.75,padrao_1,moderado,53,3,3,2,3,2,3,4,2,3,2,3,2,3,2,3,3,2,4,2,3
P004898,0.75,padrao_1,moderado,54,2,3,2,3,2,3,2,2,3,3,2,2,3,3,2,2,3,2,2,3
P004966,0.75,padrao_1,moderado,49,3,3,2,2,3,2,3,2,2,3,2,3,2,3,3,2,3,2,2,3
P008941,0.75,padrao_1,moderado,45,3,2,3,2,4,3,2,3,2,4,3,2,3,2,4,3,2,3,2,4
P007984,0.75,padrao_1,moderado,51,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3
P002294,0.75,padrao_1,moderado,52,3,3,2,4,3,2,4,3,2,4,3,3,2,4,3,2,4,3,2,3
P008011,0.75,padrao_1,moderado,49,3,3,2,3,4,2,3,2,3,2,3,4,3,2,4,3,2,3,2,3
P002665,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P008176,0.75,padrao_1,moderado,50,3,3,2,3,2,2,3,2,1,3,2,3,2,3,2,3,2,3,2,3
P000828,0.75,padrao_1,moderado,53,3,2,4,3,2,3,2,4,3,2,3,2,4,3,2,4,3,2,3,4
P001140,0.75,padrao_1,moderado,47,3,3,2,4,3,2,3,2,3,4,3,2,3,2,3,4,3,2,3,4
P002371,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P007215,0.75,padrao_1,ativo,49,3,3,4,2,3,3,2,4,3,2,3,4,2,3,4,2,3,3,4,3
P008540,0.75,padrao_1,moderado,52,3,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3
P003640,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2
P010585,0.75,padrao_1,moderado,47,3,3,2,2,3,3,2,3,2,2,3,3,2,3,2,2,3,2,3,2
P004905,0.75,padrao_1,moderado,51,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P008735,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P003241,0.75,padrao_1,moderado,52,3,3,2,3,2,3,2,3,2,3,2,3,2,4,3,2,3,3,2,3
P004866,0.75,padrao_1,moderado,49,3,3,2,4,3,2,3,2,3,2,4,3,3,2,4,3,2,3,2,3
P004188,0.75,padrao_1,ativo,51,2,3,3,3,2,3,2,3,2,2,3,3,2,4,3,2,3,2,3,2
P007137,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2
P010587,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P005310,0.75,padrao_1,moderado,54,3,3,2,4,3,2,4,3,2,3,2,4,3,2,3,2,3,4,2,3
P009861,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P003633,0.75,padrao_1,moderado,49,3,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3
P005894,0.75,padrao_1,moderado,48,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,3,2
P004130,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P000387,0.75,padrao_1,moderado,50,3,2,3,2,3,2,4,2,3,3,2,3,2,4,3,3,2,2,4,3
P004314,0.75,padrao_1,ativo,51,3,3,2,2,3,3,2,2,3,3,2,3,2,2,3,2,3,3,2,4
P004131,0.75,padrao_1,moderado,49,3,3,2,3,3,2,2,3,2,3,2,3,3,2,3,2,3,3,2,3
P004324,0.75,padrao_1,moderado,51,3,3,2,3,2,3,2,2,3,2,3,4,3,2,3,2,3,2,3,2
P004657,0.75,padrao_1,ativo,53,3,4,3,2,3,4,3,2,3,4,3,2,4,3,3,2,4,3,3,4
P002497,0.75,padrao_1,moderado,48,3,2,3,3,2,3,2,3,2,4,3,2,3,3,2,4,3,2,3,3
P008022,0.75,padrao_1,moderado,47,3,3,2,3,2,3,3,2,2,4,2,3,3,2,3,4,3,2,3,2
P002199,0.75,padrao_1,moderado,50,3,3,2,3,2,3,3,2,2,3,2,3,2,3,2,3,3,2,3,2
P002769,0.75,padrao_1,moderado,48,3,3,2,2,3,2,3,2,3,2,4,3,2,2,3,3,2,3,2,4
P004093,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P008289,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2
P000916,0.75,padrao_1,sedentário,44,3,3,2,3,2,3,1,2,2,3,4,3,2,3,2,3,1,2,3,2
P004591,0.75,padrao_1,moderado,47,3,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2
P001711,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P006234,0.75,padrao_1,moderado,49,3,3,2,3,3,2,3,2,4,2,3,3,2,3,2,3,2,3,4,2
P003925,0.75,padrao_1,moderado,52,3,3,2,4,2,3,2,3,4,2,3,3,2,3,4,2,3,2,3,4
P010564,0.75,padrao_1,moderado,49,3,3,2,3,2,2,3,2,3,2,4,3,2,3,2,3,2,3,4,3
P001261,0.75,padrao_1,ativo,52,3,3,4,2,4,3,2,3,4,3,2,3,4,2,3,3,4,2,3,4
P010299,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,2,3,2,3
P001628,0.75,padrao_1,moderado,47,3,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P009412,0.75,padrao_1,moderado,55,3,2,3,4,3,2,3,4,3,2,3,3,2,4,3,2,3,4,3,4
P006257,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P007918,0.75,padrao_1,moderado,54,3,2,3,3,2,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3
P007196,0.75,padrao_1,ativo,39,3,4,3,2,3,2,1,3,2,4,3,2,3,2,4,3,4,2,3,1
P001395,0.75,padrao_1,moderado,53,3,3,2,4,3,4,2,3,4,2,3,2,4,3,2,4,3,2,3,4
P010427,0.75,padrao_1,ativo,48,3,4,3,2,4,3,2,3,2,4,3,2,4,3,3,2,4,3,2,3
P006973,0.75,padrao_1,moderado,47,3,3,2,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P000444,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P005893,0.75,padrao_1,ativo,52,3,3,2,4,3,2,4,2,3,2,3,2,3,4,3,3,2,4,3,2
P000923,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P005675,0.75,padrao_1,moderado,49,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2
P008659,0.75,padrao_1,moderado,48,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2
P004262,0.75,padrao_1,moderado,49,3,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2
P006199,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,4,3,2,3,2,3,2,3,2,3,3,2
P001791,0.75,padrao_1,moderado,52,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P001159,0.75,padrao_1,moderado,46,2,3,2,3,3,2,2,3,2,3,2,3,2,3,2,4,3,2,3,2
P002785,0.75,padrao_1,moderado,47,3,3,2,2,3,3,2,2,3,2,3,2,2,3,3,2,2,3,3,2
P002447,0.75,padrao_1,ativo,47,3,4,3,2,3,2,4,3,2,3,2,4,3,2,4,3,2,4,3,2
P006558,0.75,padrao_1,moderado,51,3,3,4,2,3,3,4,2,3,3,2,4,3,2,3,4,3,2,4,3
P009547,0.75,padrao_1,moderado,50,3,2,3,4,2,3,2,3,2,4,3,2,3,4,3,2,3,2,4,3
P003585,0.75,padrao_1,sedentário,49,3,4,3,2,3,4,2,3,2,3,1,2,3,4,2,3,2,3,4,3
P000315,0.75,padrao_1,moderado,52,3,3,2,4,3,2,3,2,3,4,2,3,3,2,4,2,3,4,2,3
P003791,0.75,padrao_1,moderado,47,3,2,3,2,3,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2
P000936,0.75,padrao_1,moderado,54,3,3,2,3,2,4,3,2,3,2,3,3,2,4,3,3,2,3,2,3
P005105,0.75,padrao_1,moderado,47,3,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P000578,0.75,padrao_1,moderado,50,3,2,3,2,3,2,3,3,2,2,3,2,3,2,3,2,3,3,2,3
P000020,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P001068,0.75,padrao_1,moderado,52,3,3,4,2,3,3,2,4,3,3,2,3,2,4,3,2,4,2,3,4
P009099,0.75,padrao_1,moderado,49,3,3,2,3,2,2,3,2,2,3,2,3,2,3,2,3,3,2,3,2
P005542,0.75,padrao_1,moderado,54,3,3,2,4,3,2,3,2,4,3,2,3,4,2,3,3,4,2,3,4
P003675,0.75,padrao_1,moderado,47,3,3,2,3,2,3,2,4,2,3,2,3,3,2,4,3,2,3,2,3
P003517,0.75,padrao_1,moderado,49,3,3,2,2,4,3,3,2,3,2,3,4,2,3,3,2,4,1,3,2
P000302,0.75,padrao_1,moderado,45,3,3,2,3,4,2,3,2,3,4,2,3,2,3,4,3,3,2,3,2
P007097,0.75,padrao_1,moderado,48,3,3,2,3,2,3,3,2,3,2,3,2,3,2,4,3,2,3,4,3
P004103,0.75,padrao_1,moderado,52,3,3,2,3,2,3,3,2,2,3,2,3,3,2,2,3,2,3,2,3
P007157,0.75,padrao_1,moderado,49,3,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2
P004216,0.75,padrao_1,moderado,51,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P004127,0.75,padrao_1,moderado,52,3,3,2,3,2,3,2,3,2,2,3,2,3,3,2,2,3,3,2,3
P010341,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P007789,0.75,padrao_1,moderado,52,3,2,3,3,2,2,3,2,3,4,2,3,3,2,3,2,3,2,3,3
P010108,0.75,padrao_1,sedentário,44,3,3,2,4,3,2,3,4,2,3,4,2,3,2,3,4,3,2,3,4
P010241,0.75,padrao_1,moderado,49,3,3,2,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3
P009959,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,2,3,3,2,2,3,2,3,2,3,3,3,2
P006591,0.75,padrao_1,ativo,51,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P008054,0.75,padrao_1,moderado,52,3,4,3,2,3,4,2,3,3,2,4,3,2,4,3,2,3,4,2,3
P000332,0.75,padrao_1,moderado,51,3,3,2,4,3,2,3,2,3,4,2,3,3,4,2,3,2,3,4,3
P001598,0.75,padrao_1,moderado,48,3,3,2,2,4,3,2,3,2,3,2,4,3,2,3,2,3,2,3,4
P001838,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,2,3,3,2,3,2,3,2,3,3,2,3,2
P008130,0.75,padrao_1,sedentário,50,3,3,2,4,2,3,2,3,3,4,2,3,4,3,2,4,3,2,4,3
P009064,0.75,padrao_1,moderado,50,3,2,3,2,3,3,2,3,2,3,2,3,4,2,3,2,3,2,3,3
P010120,0.75,padrao_1,moderado,48,3,3,2,3,2,2,3,3,2,2,3,2,3,3,2,3,2,3,3,2
P009960,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P000646,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P001544,0.75,padrao_1,moderado,54,3,3,2,4,3,2,3,2,3,4,2,3,4,3,2,3,4,2,3,4
P009098,0.75,padrao_1,sedentário,53,3,3,2,3,2,4,3,2,3,2,3,3,2,4,3,2,3,2,4,3
P006946,0.75,padrao_1,moderado,50,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,2
P001624,0.75,padrao_1,ativo,43,3,3,2,3,3,2,2,3,2,3,4,2,3,2,3,2,3,2,3,2
P001458,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,2,3,2,3,4,3,2,3,2,3,3
P005769,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P008886,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,2,3
P006476,0.75,padrao_1,moderado,49,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2
P010544,0.75,padrao_1,moderado,50,3,4,2,3,3,2,4,2,3,4,3,2,3,4,2,3,4,2,3,3
P006814,0.75,padrao_1,moderado,48,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2
P010386,0.75,padrao_1,sedentário,47,3,3,4,2,3,3,2,4,2,3,4,3,2,3,3,2,4,2,3,3
P002452,0.75,padrao_1,moderado,49,3,3,2,3,4,2,3,2,3,2,3,4,3,2,3,3,2,4,3,2
P003652,0.75,padrao_1,moderado,51,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3
P009731,0.75,padrao_1,moderado,49,3,3,2,2,3,3,2,2,3,2,3,2,3,2,3,2,3,2,2,3
P001464,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2
P005231,0.75,padrao_1,moderado,49,3,3,2,2,3,2,3,2,2,3,2,3,2,4,3,3,2,3,2,3
P005157,0.75,padrao_1,moderado,48,3,3,2,2,3,3,2,3,3,2,3,2,2,4,2,3,3,2,3,3
P006858,0.75,padrao_1,moderado,57,3,3,4,2,3,3,4,2,3,2,3,4,3,2,3,2,4,3,2,3
P006380,0.75,padrao_1,moderado,49,3,3,2,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3
P008534,0.75,padrao_1,moderado,52,3,3,2,3,2,3,2,2,3,3,2,3,2,3,2,3,2,3,2,3
