id_persona,temperature,situacao,lifestyle,stai_total,stai_1,stai_2,stai_3,stai_4,stai_5,stai_6,stai_7,stai_8,stai_9,stai_10,stai_11,stai_12,stai_13,stai_14,stai_15,stai_16,stai_17,stai_18,stai_19,stai_20
P004044,0.9,padrao_1,sedentário,46,3,3,2,2,3,2,3,2,3,2,3,2,3,1,3,2,3,2,3,2
P002869,0.9,padrao_1,sedentário,50,3,3,2,3,3,2,3,2,3,3,2,3,2,3,3,2,3,2,3,3
P001583,0.9,padrao_1,moderado,50,3,3,2,2,3,3,2,2,3,3,2,3,4,2,2,3,3,2,3,3
P010323,0.9,padrao_1,moderado,51,3,3,2,3,3,2,3,2,3,2,4,3,3,2,3,2,3,3,2,3
P000126,0.9,padrao_1,moderado,47,3,3,2,2,3,3,2,3,2,4,3,3,2,3,2,3,2,4,2,3
P007210,0.9,padrao_1,sedentário,47,3,3,2,4,3,3,2,4,3,2,3,3,2,4,3,4,3,2,4,3
P001189,0.9,padrao_1,moderado,45,3,3,2,3,2,2,3,4,3,2,3,2,3,2,3,3,2,2,3,2
P001397,0.9,padrao_1,moderado,51,2,2,3,2,3,2,3,2,3,2,3,2,2,3,2,2,3,2,3,2
P003239,0.9,padrao_1,moderado,48,3,3,2,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2
P000234,0.9,padrao_1,moderado,52,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,4,2,3
P008963,0.9,padrao_1,moderado,52,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P008375,0.9,padrao_1,ativo,57,3,3,4,3,2,3,4,2,3,2,3,4,3,2,3,2,3,2,3,4
P007309,0.9,padrao_1,sedentário,47,3,3,2,3,4,2,3,2,3,3,4,2,3,3,2,4,2,3,2,3
P002006,0.9,padrao_1,moderado,45,3,3,2,2,4,3,2,3,4,3,2,3,2,3,4,3,3,2,4,3
P000956,0.9,padrao_1,moderado,48,3,2,3,2,4,3,2,3,2,3,2,3,4,3,2,4,2,3,3,2
P001208,0.9,padrao_1,moderado,54,3,3,2,3,2,2,4,3,3,2,2,3,3,4,2,3,2,4,3,2
P002360,0.9,padrao_1,moderado,45,3,3,2,2,3,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2
P010279,0.9,padrao_1,ativo,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,4,3,2,3,2,3
P001249,0.9,padrao_1,moderado,50,3,2,3,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2
P005496,0.9,padrao_1,moderado,47,3,3,2,4,3,2,3,3,2,4,3,2,3,3,2,4,3,2,3,4
P000519,0.9,padrao_1,ativo,50,3,3,2,3,2,3,2,2,3,4,3,2,3,3,2,3,2,3,2,3
P000077,0.9,padrao_1,moderado,51,3,2,3,2,3,2,3,2,3,2,3,2,4,2,3,3,2,3,2,3
P006358,0.9,padrao_1,moderado,50,3,3,2,3,3,2,3,2,3,2,3,3,2,4,2,3,2,3,3,2
P001647,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P004610,0.9,padrao_1,moderado,46,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,4,3,2,3,2
P002830,0.9,padrao_1,moderado,57,3,2,3,2,3,4,3,2,3,2,3,4,3,2,3,2,4,3,2,3
P001399,0.9,padrao_1,moderado,49,3,3,2,3,4,3,3,2,2,3,2,3,3,2,4,3,2,4,3,4
P008779,0.9,padrao_1,ativo,51,3,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,3,2,2
P003817,0.9,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P005406,0.9,padrao_1,moderado,50,3,3,2,3,2,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3
P001651,0.9,padrao_1,moderado,48,3,3,2,3,3,4,2,3,3,2,3,4,2,3,3,3,2,3,4,2
P000583,0.9,padrao_1,ativo,45,3,2,3,2,4,3,2,3,2,3,4,2,3,4,2,3,2,3,4,2
P003661,0.9,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P007056,0.9,padrao_1,sedentário,43,3,4,3,2,3,4,3,4,2,3,4,3,2,3,4,3,2,3,4,3
P007829,0.9,padrao_1,moderado,46,3,3,2,2,3,2,2,3,2,3,2,3,2,3,2,2,3,2,3,2
P003017,0.9,padrao_1,sedentário,47,3,3,2,4,3,3,2,4,3,3,2,4,3,2,3,4,3,2,4,3
P005226,0.9,padrao_1,ativo,47,3,3,2,2,3,2,3,4,2,3,2,3,4,3,2,4,3,2,3,3
P000596,0.9,padrao_1,moderado,46,3,3,2,3,4,3,2,3,2,4,3,2,2,3,3,3,4,3,2,3
P010568,0.9,padrao_1,moderado,49,2,3,3,2,3,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2
P000010,0.9,padrao_1,moderado,46,3,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,4,3
P006762,0.9,padrao_1,moderado,50,3,3,2,2,3,4,2,3,3,2,3,4,2,3,2,3,4,2,3,2
P009035,0.9,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P001783,0.9,padrao_1,moderado,49,3,3,2,3,2,3,2,4,3,2,3,2,4,3,2,3,3,2,4,3
P008328,0.9,padrao_1,moderado,49,3,3,2,2,3,2,3,2,4,3,2,3,2,3,3,2,3,2,4,3
P010631,0.9,padrao_1,moderado,49,2,3,3,2,2,3,2,3,2,3,2,3,3,2,2,3,2,2,3,3
P010785,0.9,padrao_1,moderado,49,3,3,3,2,4,2,3,3,2,3,2,4,3,2,3,4,3,3,2,4
P010178,0.9,padrao_1,moderado,55,3,2,3,4,2,3,4,2,3,2,3,2,4,3,2,4,3,2,4,3
P010142,0.9,padrao_1,moderado,52,3,2,3,3,2,3,2,2,3,2,3,2,3,2,3,3,2,3,2,3
P002576,0.9,padrao_1,moderado,50,3,3,2,4,2,3,2,3,2,4,3,2,4,2,3,3,4,3,2,3
P002081,0.9,padrao_1,moderado,58,3,2,3,4,2,3,2,3,4,2,3,3,2,4,3,2,3,4,2,3
P010750,0.9,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,4,3,2,3,2,3,1,2,2,3
P010206,0.9,padrao_1,moderado,51,3,2,3,3,2,3,2,3,2,3,1,3,2,2,3,2,1,3,2,3
P005800,0.9,padrao_1,moderado,46,3,3,2,3,2,3,2,3,2,3,3,2,2,3,3,2,3,2,3,2
P010576,0.9,padrao_1,moderado,52,3,3,2,2,3,2,3,2,3,2,2,2,4,3,2,3,2,3,2,3
P008609,0.9,padrao_1,moderado,53,3,3,2,4,2,3,3,2,3,4,2,3,2,3,2,3,4,2,3,3
P004867,0.9,padrao_1,moderado,54,3,2,3,2,4,3,3,2,3,2,4,3,4,2,3,2,4,3,2,3
P002045,0.9,padrao_1,sedentário,53,3,3,4,3,2,4,3,2,3,4,2,3,3,2,4,3,4,3,3,2
P006454,0.9,padrao_1,moderado,50,3,3,2,3,3,2,3,2,4,3,2,3,3,2,4,3,3,4,3,2
P000244,0.9,padrao_1,moderado,46,3,3,2,3,3,2,4,3,2,3,4,2,3,2,3,3,4,2,3,3
P002364,0.9,padrao_1,moderado,52,3,4,3,2,3,4,3,2,3,4,2,3,4,2,3,2,3,4,3,2
P000189,0.9,padrao_1,moderado,52,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,3,2,3
P009155,0.9,padrao_1,sedentário,46,3,3,2,4,3,3,2,4,3,2,4,3,2,3,2,4,3,2,4,3
P004642,0.9,padrao_1,moderado,52,3,3,2,3,2,2,3,2,3,2,3,4,2,3,2,3,2,3,2,2
P004940,0.9,padrao_1,moderado,50,3,3,2,3,2,2,3,3,2,2,1,3,2,3,2,3,2,3,3,2
P010134,0.9,padrao_1,ativo,46,3,3,2,2,3,2,3,4,2,3,1,2,3,4,2,3,2,3,4,2
P006088,0.9,padrao_1,moderado,47,3,3,2,3,4,3,2,3,2,3,4,2,3,4,3,2,3,2,3,4
P004100,0.9,padrao_1,moderado,52,3,2,3,2,3,2,3,2,3,2,2,3,2,4,3,2,2,3,3,2
P008467,0.9,padrao_1,moderado,45,3,3,2,3,2,3,2,3,2,3,4,3,2,3,2,3,2,3,4,2
P002772,0.9,padrao_1,moderado,48,3,2,3,4,2,3,2,3,2,3,4,3,2,3,2,4,3,2,3,2
P003883,0.9,padrao_1,moderado,46,3,3,3,2,2,3,2,4,3,2,4,3,2,3,4,2,3,2,3,2
P010056,0.9,padrao_1,moderado,47,3,3,2,2,3,2,3,2,2,3,2,3,3,2,3,2,3,2,3,2
P006195,0.9,padrao_1,moderado,51,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,3
P008451,0.9,padrao_1,muito ativo,53,3,2,3,2,3,4,2,3,3,2,3,4,2,3,3,2,3,2,3,4
P003826,0.9,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P008699,0.9,padrao_1,sedentário,54,3,4,3,2,3,4,3,2,3,3,3,4,2,3,2,3,4,3,2,3
P009160,0.9,padrao_1,moderado,52,3,2,2,3,4,3,2,3,4,3,2,3,4,2,3,2,3,4,3,2
P004274,0.9,padrao_1,moderado,50,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P005137,0.9,padrao_1,moderado,49,3,3,2,3,2,3,2,3,2,2,3,2,3,2,2,3,3,2,2,3
P000390,0.9,padrao_1,moderado,52,3,3,2,3,2,3,3,2,2,3,2,3,2,3,2,3,3,2,2,3
P005075,0.9,padrao_1,moderado,52,3,4,2,3,2,3,3,2,4,2,3,4,3,2,3,4,3,2,3,4
P003930,0.9,padrao_1,sedentário,47,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,3,2,3,3,2
P009520,0.9,padrao_1,moderado,49,3,2,3,2,2,3,2,3,2,3,3,2,2,4,3,2,3,2,3,3
P002217,0.9,padrao_1,ativo,52,3,3,4,2,3,2,4,3,3,2,4,3,2,3,4,2,4,3,2,3
P007793,0.9,padrao_1,moderado,52,3,2,2,3,2,3,2,3,4,2,3,2,3,3,2,2,3,2,4,3
P007368,0.9,padrao_1,moderado,49,3,3,2,2,3,2,3,2,3,2,2,3,3,2,3,2,3,2,3,2
P005110,0.9,padrao_1,moderado,45,3,3,2,2,4,3,2,3,2,4,2,3,2,3,2,4,3,2,3,4
P010354,0.9,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P002188,0.9,padrao_1,moderado,48,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2
P003834,0.9,padrao_1,moderado,50,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P005047,0.9,padrao_1,moderado,49,3,3,2,3,2,3,2,4,2,3,2,3,2,3,2,3,2,3,2,3
P000200,0.9,padrao_1,moderado,49,3,3,2,3,2,3,2,4,2,3,2,3,4,3,2,3,3,2,3,2
P008834,0.9,padrao_1,moderado,48,3,4,3,2,2,3,2,3,4,2,3,4,2,3,4,3,2,3,4,3
P010710,0.9,padrao_1,moderado,51,3,4,3,2,4,2,3,2,4,3,2,3,4,3,2,4,3,2,3,4
P003234,0.9,padrao_1,ativo,52,3,3,2,3,2,4,3,2,3,4,2,3,3,2,4,3,2,3,2,4
P000052,0.9,padrao_1,ativo,48,3,4,2,3,2,3,4,2,3,4,2,3,4,2,3,4,2,3,4,2
P010689,0.9,padrao_1,sedentário,57,3,3,4,2,3,3,4,2,3,4,2,3,3,4,2,3,4,3,2,3
P002967,0.9,padrao_1,moderado,50,3,3,2,3,2,3,3,2,2,3,2,3,2,3,3,2,3,2,3,2
P006867,0.9,padrao_1,moderado,47,3,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P003531,0.9,padrao_1,ativo,53,3,3,4,2,3,4,2,3,4,2,3,4,2,3,3,2,4,3,4,2
P006368,0.9,padrao_1,moderado,52,3,3,2,2,2,3,4,2,3,2,3,3,2,2,3,2,4,2,3,3
P009898,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P007404,0.9,padrao_1,moderado,50,3,2,2,3,3,2,3,2,3,2,3,2,3,3,2,3,3,2,3,2
P000352,0.9,padrao_1,moderado,47,2,3,2,3,3,2,2,3,2,3,2,3,2,3,3,2,3,2,3,2
P010379,0.9,padrao_1,moderado,49,3,3,2,3,4,3,2,3,2,3,2,4,3,2,3,2,4,3,3,2
P008542,0.9,padrao_1,moderado,50,3,2,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2
P007694,0.9,padrao_1,moderado,54,3,3,4,2,3,2,3,2,4,3,2,3,4,2,3,3,2,4,3,4
P007530,0.9,padrao_1,moderado,52,3,2,2,4,3,2,3,2,4,3,2,3,3,2,4,3,2,3,2,3
P005262,0.9,padrao_1,moderado,51,3,2,3,3,2,3,2,4,3,2,3,3,2,3,2,4,3,3,2,2
P000924,0.9,padrao_1,moderado,51,3,3,2,2,3,2,3,2,3,2,3,2,4,3,2,3,2,3,2,3
P010329,0.9,padrao_1,moderado,47,3,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P010398,0.9,padrao_1,moderado,48,3,3,3,2,3,2,3,2,2,3,2,3,3,2,2,3,3,2,3,2
P008312,0.9,padrao_1,moderado,52,3,3,2,4,2,3,3,2,4,2,3,3,4,2,3,4,3,2,4,3
P008691,0.9,padrao_1,ativo,48,3,4,2,3,4,2,3,2,4,3,2,4,3,2,4,3,2,4,3,2
P007816,0.9,padrao_1,moderado,54,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,4,3,2,3
P003086,0.9,padrao_1,moderado,52,3,2,3,3,2,2,3,2,3,3,2,2,3,2,3,3,2,3,2,3
P006758,0.9,padrao_1,sedentário,50,3,3,2,3,3,2,4,3,2,3,2,3,4,3,3,2,3,2,4,3
P008772,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P006407,0.9,padrao_1,ativo,50,2,3,3,2,3,2,4,3,2,3,2,3,4,2,3,2,3,2,3,2
P005285,0.9,padrao_1,moderado,46,3,2,3,2,4,3,2,3,2,3,4,2,3,2,3,2,3,4,3,2
P002519,0.9,padrao_1,moderado,45,3,2,3,2,3,3,2,3,2,3,3,2,3,1,3,2,3,2,3,2
P004979,0.9,padrao_1,sedentário,50,2,3,3,2,2,3,2,3,4,2,3,2,3,2,3,2,2,3,3,2
P005012,0.9,padrao_1,moderado,54,3,3,4,2,3,2,4,3,4,3,2,3,4,2,3,3,4,2,3,4
P010454,0.9,padrao_1,moderado,51,3,2,3,2,3,3,2,3,3,2,2,3,3,2,3,2,3,2,3,3
P009720,0.9,padrao_1,moderado,45,3,3,2,3,2,3,2,3,2,4,3,2,3,2,3,2,3,2,3,2
P007556,0.9,padrao_1,ativo,50,3,3,2,3,4,2,3,4,2,3,1,3,4,3,2,3,1,4,2,3
P010472,0.9,padrao_1,ativo,46,3,2,2,3,4,3,2,3,2,3,4,3,2,3,2,3,4,2,3,2
P000150,0.9,padrao_1,ativo,56,3,4,3,3,2,4,3,2,3,2,4,3,2,4,3,2,3,4,3,4
P006603,0.9,padrao_1,moderado,54,3,2,3,3,2,3,3,2,3,2,2,3,3,2,3,2,3,2,3,2
P007596,0.9,padrao_1,ativo,54,3,3,2,4,3,2,3,2,4,3,2,3,4,3,2,3,2,4,3,2
P007013,0.9,padrao_1,moderado,53,3,2,3,3,2,3,2,3,2,2,3,3,2,3,2,2,3,3,2,2
P010247,0.9,padrao_1,moderado,48,3,2,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P008477,0.9,padrao_1,sedentário,52,3,3,2,4,2,3,3,2,4,2,3,3,2,4,3,3,2,3,4,2
P008748,0.9,padrao_1,moderado,58,3,2,4,3,2,3,4,2,3,4,3,2,3,4,2,3,4,3,2,3
P008208,0.9,padrao_1,ativo,46,3,3,2,2,3,2,3,1,3,2,4,2,3,1,3,2,3,2,3,2
P008163,0.9,padrao_1,moderado,50,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2
P010720,0.9,padrao_1,ativo,52,3,3,2,2,4,3,2,3,4,3,2,4,3,2,3,2,4,3,2,3
P006218,0.9,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P001792,0.9,padrao_1,moderado,51,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P008659,0.9,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2
P002456,0.9,padrao_1,moderado,47,3,3,2,3,2,3,2,4,2,3,3,2,4,2,3,3,2,3,2,3
P007735,0.9,padrao_1,moderado,52,3,3,2,2,3,3,2,2,3,2,3,3,2,3,2,2,3,3,2,3
P008568,0.9,padrao_1,moderado,49,3,3,2,4,3,2,3,4,2,3,3,2,4,3,2,4,3,3,2,3
P008949,0.9,padrao_1,moderado,47,3,3,2,3,2,2,3,2,2,3,3,2,2,3,2,3,2,3,3,2
P005976,0.9,padrao_1,moderado,49,3,2,3,3,2,2,3,2,3,2,4,2,3,3,2,3,1,2,3,2
P009241,0.9,padrao_1,moderado,53,3,2,4,2,3,2,3,2,4,3,2,3,2,4,3,2,3,2,4,3
P000387,0.9,padrao_1,moderado,43,3,3,2,3,4,3,2,3,2,3,4,3,2,3,2,4,3,2,4,3
P009173,0.9,padrao_1,moderado,57,3,3,2,3,2,4,3,2,3,2,1,4,3,2,2,3,4,2,3,3
P004146,0.9,padrao_1,ativo,46,3,3,3,2,3,2,2,4,3,3,2,3,2,3,3,4,2,3,2,3
P006360,0.9,padrao_1,moderado,49,3,3,4,2,3,2,3,4,3,2,3,4,3,2,4,3,2,3,3,4
P008809,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P007004,0.9,padrao_1,ativo,49,3,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P001870,0.9,padrao_1,moderado,53,3,3,2,3,2,3,2,3,3,2,2,3,2,3,3,2,3,3,2,3
P004242,0.9,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,3,2,2,3,3,2,3,2
P006514,0.9,padrao_1,sedentário,47,3,2,3,2,3,2,3,2,3,2,3,1,3,2,3,2,3,1,3,2
P007130,0.9,padrao_1,moderado,51,2,3,3,2,2,3,1,3,3,2,1,3,2,2,3,2,3,3,2,1
P002194,0.9,padrao_1,ativo,44,3,3,2,2,3,2,4,3,2,3,4,2,3,2,3,3,4,2,3,2
P001018,0.9,padrao_1,moderado,46,3,2,3,2,3,3,2,3,2,3,2,3,1,2,3,2,3,2,3,2
P004469,0.9,padrao_1,moderado,50,3,3,2,4,3,2,3,3,2,3,4,3,3,2,2,3,4,3,2,3
P001618,0.9,padrao_1,moderado,51,3,3,2,2,3,2,4,3,2,3,2,3,4,3,2,3,2,3,2,3
P002856,0.9,padrao_1,sedentário,55,3,3,2,4,3,2,3,3,4,2,3,2,3,4,2,3,3,4,2,3
P006765,0.9,padrao_1,ativo,46,3,4,3,2,3,3,4,2,3,2,4,3,3,2,4,3,2,3,4,2
P006338,0.9,padrao_1,moderado,48,3,2,3,2,3,2,2,3,3,2,3,2,2,3,4,2,3,2,3,4
P009600,0.9,padrao_1,sedentário,54,3,2,3,4,3,2,3,2,4,3,2,3,4,3,2,4,3,2,4,3
P001533,0.9,padrao_1,moderado,47,3,3,2,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,2,3
P002671,0.9,padrao_1,moderado,48,3,3,2,2,4,3,3,2,2,3,3,4,2,3,2,3,4,3,4,2
P001230,0.9,padrao_1,ativo,53,3,4,2,3,2,3,4,2,3,4,2,3,2,3,4,2,3,4,2,3
P003006,0.9,padrao_1,moderado,50,3,3,2,3,3,2,3,2,3,2,2,3,2,3,4,2,3,2,3,3
P000359,0.9,padrao_1,moderado,53,3,2,4,3,2,3,2,4,3,2,3,2,4,3,2,3,4,2,3,2
P008728,0.9,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P001628,0.9,padrao_1,moderado,53,3,3,2,4,3,2,3,4,3,2,3,3,4,2,3,2,4,3,2,3
P009206,0.9,padrao_1,ativo,47,3,3,2,3,2,3,2,3,2,4,3,2,3,2,3,3,2,3,2,4
P001687,0.9,padrao_1,moderado,51,3,3,2,3,2,3,4,3,2,3,2,4,2,3,2,3,3,2,3,2
P005117,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P007835,0.9,padrao_1,moderado,53,3,3,2,3,2,3,2,2,4,3,3,2,3,3,2,3,2,4,2,3
P008511,0.9,padrao_1,sedentário,46,3,3,2,2,3,2,3,3,2,2,3,2,3,2,3,3,2,3,2,3
P002842,0.9,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,4,2,3,2,3
P003019,0.9,padrao_1,moderado,46,3,3,2,2,3,3,2,3,2,2,3,2,3,2,3,3,2,3,2,3
P004792,0.9,padrao_1,moderado,48,3,2,3,2,4,3,2,3,2,3,3,2,4,3,2,3,2,4,3,2
P002224,0.9,padrao_1,moderado,49,3,3,2,3,2,2,3,2,3,2,3,2,2,3,2,3,2,3,3,2
P004467,0.9,padrao_1,moderado,51,3,4,3,2,3,3,2,4,3,2,3,4,2,3,3,2,3,4,2,3
P009310,0.9,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P010755,0.9,padrao_1,sedentário,55,3,2,3,3,2,3,2,2,3,2,4,3,3,2,3,2,3,4,2,3
P002014,0.9,padrao_1,moderado,50,2,3,3,2,3,2,2,3,3,2,2,3,3,2,3,3,2,3,2,3
P000247,0.9,padrao_1,moderado,46,3,2,2,3,2,3,2,3,2,3,4,2,3,2,3,4,2,3,2,3
P009280,0.9,padrao_1,moderado,43,3,3,2,3,4,3,2,3,2,3,4,3,2,3,4,4,3,2,3,4
P001828,0.9,padrao_1,moderado,49,3,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P004404,0.9,padrao_1,moderado,52,3,3,2,3,2,3,2,3,3,2,2,3,2,3,2,3,2,3,2,3
P004048,0.9,padrao_1,moderado,54,2,3,2,3,2,3,2,2,3,3,2,2,3,3,2,2,3,3,2,2
P004977,0.9,padrao_1,moderado,58,3,3,2,3,2,4,3,2,3,3,2,4,3,3,2,3,4,3,2,3
P000812,0.9,padrao_1,ativo,52,3,3,2,3,2,3,2,3,3,2,2,3,2,3,2,3,2,3,2,3
P008608,0.9,padrao_1,moderado,47,3,3,2,3,2,3,2,3,2,2,3,3,2,2,3,2,3,2,3,2
P004266,0.9,padrao_1,moderado,46,3,4,3,2,3,2,3,2,3,2,3,2,3,2,4,3,2,4,3,2
P004314,0.9,padrao_1,ativo,57,3,3,2,4,2,3,4,2,3,4,2,3,3,4,2,3,4,2,3,4
P001141,0.9,padrao_1,moderado,52,3,3,2,2,3,2,3,3,2,1,2,3,2,3,2,2,3,3,2,3
P003723,0.9,padrao_1,moderado,54,2,3,2,3,2,2,3,2,3,2,2,3,3,2,2,3,2,3,2,3
P002811,0.9,padrao_1,ativo,48,3,3,2,4,3,2,3,4,2,3,2,4,3,2,3,4,3,2,3,4
P010676,0.9,padrao_1,ativo,44,3,4,3,2,4,3,2,3,1,4,3,2,4,3,2,3,2,4,3,2
P003444,0.9,padrao_1,moderado,44,3,3,2,4,3,2,3,3,2,4,3,2,3,3,4,3,2,3,4,3
P004723,0.9,padrao_1,moderado,54,3,4,3,2,3,4,2,3,4,3,2,4,3,3,2,3,4,2,3,4
P001345,0.9,padrao_1,sedentário,41,3,4,2,3,3,2,3,4,2,3,4,3,3,2,4,3,2,3,4,3
P006674,0.9,padrao_1,moderado,49,3,2,3,2,3,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2
P002446,0.9,padrao_1,moderado,53,2,3,3,2,3,4,3,2,3,2,3,3,2,4,2,3,3,2,3,2
P009435,0.9,padrao_1,moderado,52,3,3,2,4,3,2,3,2,3,2,4,3,2,3,2,3,4,2,3,4
P009669,0.9,padrao_1,moderado,54,3,3,4,3,2,3,4,3,2,3,2,3,4,3,2,4,3,2,3,3
P003205,0.9,padrao_1,sedentário,56,3,3,4,2,3,4,3,2,4,3,2,3,4,2,3,3,4,2,3,4
P003672,0.9,padrao_1,moderado,51,3,2,4,2,3,2,3,2,4,3,2,3,4,2,3,4,3,2,3,2
P004857,0.9,padrao_1,moderado,51,3,3,4,2,3,3,4,2,3,2,3,4,2,3,4,3,2,3,4,3
P001134,0.9,padrao_1,moderado,50,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2
P003163,0.9,padrao_1,moderado,47,3,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P004648,0.9,padrao_1,moderado,51,3,2,3,4,3,2,3,2,3,2,4,3,2,3,4,3,2,3,2,3
P010024,0.9,padrao_1,moderado,48,3,3,2,3,2,2,3,2,3,2,3,2,3,1,2,3,3,2,3,2
P007522,0.9,padrao_1,moderado,52,3,4,2,3,3,4,2,3,3,4,2,3,4,3,2,4,3,4,2,3
P003800,0.9,padrao_1,moderado,51,3,2,3,2,2,3,2,3,3,2,3,2,2,3,2,3,3,2,2,3
P006572,0.9,padrao_1,moderado,49,3,3,2,2,3,2,3,2,3,2,3,2,4,3,2,3,3,2,3,2
P001129,0.9,padrao_1,moderado,48,3,3,2,4,3,4,2,3,2,3,3,2,4,3,2,4,3,3,4,2
P004574,0.9,padrao_1,moderado,55,3,2,3,4,3,2,4,2,3,3,2,1,3,4,2,3,4,2,3,3
P002945,0.9,padrao_1,moderado,51,3,2,3,3,2,3,2,3,2,2,3,3,2,3,3,3,2,3,2,3
P006980,0.9,padrao_1,moderado,52,3,2,3,2,4,2,3,2,4,3,2,3,3,4,2,3,2,3,4,3
P005211,0.9,padrao_1,moderado,49,3,3,2,3,2,3,2,2,2,3,2,3,3,2,3,2,3,2,3,2
P004270,0.9,padrao_1,sedentário,53,3,2,3,4,3,2,3,4,2,3,3,2,3,4,2,3,3,4,2,3
P003689,0.9,padrao_1,moderado,55,3,2,3,3,2,4,2,3,2,3,3,2,4,3,2,3,3,4,2,3
P003095,0.9,padrao_1,moderado,53,3,3,4,2,3,3,2,3,4,2,3,3,2,4,3,2,3,4,3,2
P008930,0.9,padrao_1,moderado,48,3,3,2,4,2,3,2,3,2,4,2,3,3,2,3,4,2,3,2,3
P004744,0.9,padrao_1,ativo,47,3,4,3,2,4,3,2,4,3,2,3,4,2,3,2,4,3,4,3,2
P000602,0.9,padrao_1,moderado,52,3,3,2,3,2,4,3,3,2,3,2,4,3,2,3,3,2,3,2,3
P008839,0.9,padrao_1,moderado,59,3,2,4,3,2,3,4,2,3,4,2,3,4,2,3,2,4,3,2,3
P007963,0.9,padrao_1,moderado,52,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P010713,0.9,padrao_1,moderado,49,3,3,2,4,3,3,2,4,2,3,3,2,4,3,2,3,4,2,3,3
P000650,0.9,padrao_1,ativo,45,3,3,2,2,3,2,4,3,2,3,4,3,2,3,2,3,3,2,4,3
P005173,0.9,padrao_1,sedentário,50,3,4,3,2,3,4,2,3,2,3,4,2,3,4,3,2,4,3,2,3
